event_id,match_ts,match_date_utc,match_label,opponent,home_away,player_id,player_name,display_name,minutes_played,passes_p90,tackles_won_p90,duels_won_p90,successful_dribbles_p90,defensive_actions_p90,key_passes_p90,possession_lost_p90,touches_p90,pass_accuracy_match,ball_losses_per_touch_pct,duels_total,ground_duels,air_duels,ground_duels_won,air_duels_won,shots_on_target,shots_total,interceptions,crosses_total,crosses_accurate,crosses_accuracy_pct,duels_total_p90,ground_duels_p90,air_duels_p90,ground_duels_won_p90,air_duels_won_p90,shots_on_target_p90,shots_total_p90,interceptions_p90,crosses_total_p90,crosses_accurate_p90
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,1509758,Denzel Kuijpers,D. Kuijpers - 19,8.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,33.75,100.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.5,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,73501,Danny Verbeek,D. Verbeek - 11,83.0,52.04819277108434,0.0,1.0843373493975905,0.0,8.674698795180724,2.168674698795181,20.602409638554217,67.22891566265059,79.16666666666666,30.645161290322587,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,5.421686746987952,5.421686746987952,0.0,1.0843373493975905,0.0,1.0843373493975905,1.0843373493975905,0.0,2.168674698795181,0.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,1860773,Emian-Johar Semedo,E. Semedo - 17,8.0,33.75,0.0,11.25,0.0,11.25,0.0,11.25,45.0,66.66666666666666,25.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.25,11.25,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,1492733,Ilias Boumassaoudi,I. Boumassaoudi - 40,90.0,36.0,1.0,4.0,0.0,7.0,1.0,14.0,57.0,83.33333333333334,24.561403508771928,8.0,6.0,2.0,2.0,2.0,0.0,3.0,0.0,5.0,1.0,20.0,8.0,6.0,2.0,2.0,2.0,0.0,3.0,0.0,5.0,1.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,896215,Kevin Felida,K. Felida - 6,90.0,51.0,0.0,9.0,4.0,7.0,1.0,8.0,64.0,86.27450980392157,12.5,11.0,7.0,4.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,,11.0,7.0,4.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,966676,Kévin Monzialo,K. Monzialo - 8,87.0,17.586206896551726,0.0,2.0689655172413794,0.0,3.103448275862069,6.206896551724138,13.448275862068966,43.44827586206897,70.58823529411765,30.952380952380953,10.0,10.0,0.0,2.0,0.0,3.0,3.0,0.0,6.0,5.0,83.33333333333334,10.344827586206897,10.344827586206897,0.0,2.0689655172413794,0.0,3.103448275862069,3.103448275862069,0.0,6.206896551724138,5.172413793103448
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,1618954,Luc van Koeverden,L. v. Koeverden - 42,90.0,78.0,1.0,7.0,0.0,10.0,0.0,11.0,92.0,88.46153846153845,11.956521739130435,9.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,9.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,1509970,Mees Laros,M. Laros - 33,90.0,39.0,1.0,8.0,0.0,12.0,0.0,9.0,68.0,87.17948717948718,13.23529411764706,12.0,6.0,6.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,100.0,12.0,6.0,6.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,1133405,Nick de Groot,N. d. Groot - 5,90.0,27.0,0.0,3.0,0.0,2.0,1.0,4.0,42.0,88.88888888888889,9.523809523809524,7.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,7.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,1088891,Pepijn van de Merbel,P. v. d. Merbel - 36,90.0,33.0,0.0,0.0,0.0,7.0,0.0,6.0,40.0,81.81818181818183,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,977526,Reda Akmum,R. Akmum - 27,90.0,66.0,0.0,2.0,0.0,12.999999999999998,1.0,8.0,82.0,90.9090909090909,9.75609756097561,7.0,3.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,,7.0,3.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
14056383,1757700000,2025-09-12T18:00:00+00:00,FC Dordrecht. Thuis,FC Dordrecht,Thuis,1048428,Thijs van Leeuwen,T. v. Leeuwen - 10,90.0,31.0,2.0,4.0,0.0,3.0,2.0,9.0,48.0,83.87096774193549,18.75,5.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,100.0,5.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1867510,Bohao Wang,B. Wang - 16,1.0,90.0,0.0,0.0,0.0,90.0,90.0,90.0,360.0,100.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1186805,Chahid El Allachi,C. E. Allachi - 51,90.0,18.0,0.0,3.0,2.0,8.0,1.0,18.0,46.0,72.22222222222221,39.130434782608695,13.0,11.0,2.0,3.0,0.0,3.0,6.0,1.0,0.0,0.0,,12.999999999999998,11.0,2.0,3.0,0.0,3.0,6.0,1.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1509758,Denzel Kuijpers,D. Kuijpers - 19,11.0,16.363636363636363,0.0,8.181818181818182,0.0,8.181818181818182,0.0,24.545454545454543,57.27272727272727,50.0,42.857142857142854,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,32.72727272727273,16.363636363636363,16.363636363636363,0.0,8.181818181818182,8.181818181818182,8.181818181818182,0.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,73501,Danny Verbeek,D. Verbeek - 11,66.0,57.27272727272727,2.7272727272727275,5.454545454545455,1.3636363636363638,12.272727272727272,8.181818181818182,13.636363636363637,69.54545454545455,88.09523809523809,19.607843137254903,6.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,8.181818181818182,6.818181818181818,1.3636363636363638,4.090909090909091,1.3636363636363638,0.0,0.0,0.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1860773,Emian-Johar Semedo,E. Semedo - 17,24.0,26.25,3.75,7.5,0.0,33.75,0.0,11.25,52.5,71.42857142857143,21.428571428571427,4.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,,15.0,7.5,7.5,7.5,0.0,0.0,3.75,7.5,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1492733,Ilias Boumassaoudi,I. Boumassaoudi - 40,79.0,25.063291139240505,1.139240506329114,4.556962025316456,1.139240506329114,3.4177215189873418,2.278481012658228,10.253164556962025,39.87341772151898,72.72727272727273,25.71428571428572,9.0,7.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.253164556962025,7.974683544303797,2.278481012658228,4.556962025316456,0.0,1.139240506329114,1.139240506329114,1.139240506329114,1.139240506329114,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,52753,Jeffrey Fortes,J. Fortes - 22,90.0,38.0,0.0,1.0,0.0,12.999999999999998,0.0,7.0,51.99999999999999,84.21052631578947,13.461538461538463,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,896215,Kevin Felida,K. Felida - 6,90.0,54.0,0.0,6.0,3.0,12.999999999999998,2.0,15.0,67.0,72.22222222222221,22.388059701492537,6.0,6.0,0.0,6.0,0.0,2.0,2.0,1.0,1.0,1.0,100.0,6.0,6.0,0.0,6.0,0.0,2.0,2.0,1.0,1.0,1.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,966676,Kévin Monzialo,K. Monzialo - 8,79.0,19.367088607594937,1.139240506329114,4.556962025316456,1.139240506329114,5.69620253164557,4.556962025316456,13.670886075949367,43.29113924050633,82.35294117647058,31.57894736842105,7.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,8.0,3.0,37.5,7.974683544303797,5.69620253164557,2.278481012658228,4.556962025316456,0.0,1.139240506329114,1.139240506329114,1.139240506329114,9.113924050632912,3.4177215189873418
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1509970,Mees Laros,M. Laros - 33,90.0,40.0,1.0,5.0,2.0,8.0,0.0,9.0,54.0,82.5,16.666666666666664,9.0,6.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,,9.0,6.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1133405,Nick de Groot,N. d. Groot - 5,90.0,27.0,0.0,4.0,0.0,14.0,0.0,10.0,51.99999999999999,74.07407407407408,19.230769230769234,8.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,,8.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1088891,Pepijn van de Merbel,P. v. d. Merbel - 36,90.0,41.0,0.0,1.0,1.0,10.0,0.0,14.0,48.99999999999999,65.85365853658537,28.571428571428577,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,977526,Reda Akmum,R. Akmum - 27,90.0,41.0,2.0,7.0,2.0,14.0,0.0,3.0,60.0,92.6829268292683,5.0,9.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,,9.0,5.0,4.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1048428,Thijs van Leeuwen,T. v. Leeuwen - 10,89.0,31.348314606741575,1.0112359550561798,2.0224719101123596,0.0,8.089887640449438,0.0,16.179775280898877,48.53932584269663,77.41935483870968,33.333333333333336,7.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,7.078651685393258,6.067415730337078,1.0112359550561798,1.0112359550561798,1.0112359550561798,0.0,2.0224719101123596,0.0,1.0112359550561798,0.0
14056402,1758045600,2025-09-16T18:00:00+00:00,MVV Maastricht. Uit,MVV Maastricht,Uit,1886193,Zaid el Bakkali,Z. e. Bakkali - 26,11.0,24.545454545454543,0.0,0.0,0.0,40.90909090909091,0.0,8.181818181818182,65.45454545454545,66.66666666666666,12.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.181818181818182,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1186805,Chahid El Allachi,C. E. Allachi - 51,45.0,8.0,2.0,4.0,0.0,10.0,0.0,6.0,30.0,50.0,20.0,3.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,,6.0,6.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1509758,Denzel Kuijpers,D. Kuijpers - 19,45.0,20.0,0.0,6.0,0.0,2.0,0.0,10.0,30.0,70.0,33.33333333333333,6.0,3.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,,12.0,6.0,6.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,73501,Danny Verbeek,D. Verbeek - 11,74.0,38.91891891891892,2.4324324324324325,2.4324324324324325,0.0,9.72972972972973,2.4324324324324325,10.945945945945947,55.945945945945944,90.625,19.56521739130435,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.864864864864865,4.864864864864865,0.0,2.4324324324324325,0.0,0.0,0.0,0.0,4.864864864864865,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1860773,Emian-Johar Semedo,E. Semedo - 17,16.0,33.75,0.0,11.25,11.25,16.875,0.0,39.375,61.875,33.33333333333333,63.63636363636363,5.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.125,28.125,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1418029,Genrich Sillé,G. Sillé - 7,16.0,33.75,0.0,5.625,0.0,16.875,0.0,28.125,78.75,83.33333333333334,35.714285714285715,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,16.875,16.875,0.0,5.625,0.0,0.0,0.0,5.625,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,52753,Jeffrey Fortes,J. Fortes - 22,90.0,29.000000000000004,0.0,2.0,0.0,4.0,1.0,10.0,44.0,82.75862068965517,22.727272727272727,6.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,50.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,896215,Kevin Felida,K. Felida - 6,90.0,41.0,1.0,8.0,2.0,5.0,0.0,7.0,54.0,90.2439024390244,12.962962962962962,10.0,8.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,,10.0,8.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,966676,Kévin Monzialo,K. Monzialo - 8,74.0,18.243243243243246,0.0,4.864864864864865,1.2162162162162162,1.2162162162162162,4.864864864864865,19.45945945945946,43.78378378378379,66.66666666666666,44.444444444444436,10.0,7.0,3.0,3.0,1.0,1.0,1.0,0.0,10.0,4.0,40.0,12.162162162162163,8.513513513513514,3.6486486486486487,3.6486486486486487,1.2162162162162162,1.2162162162162162,1.2162162162162162,0.0,12.162162162162163,4.864864864864865
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1509970,Mees Laros,M. Laros - 33,90.0,31.0,2.0,8.0,1.0,12.999999999999998,0.0,14.0,57.0,67.74193548387096,24.561403508771928,8.0,6.0,2.0,6.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,1.0,2.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1133405,Nick de Groot,N. d. Groot - 5,90.0,22.0,0.0,6.0,0.0,8.0,0.0,11.0,50.0,68.18181818181817,22.0,16.0,12.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,,16.0,12.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1088891,Pepijn van de Merbel,P. v. d. Merbel - 36,90.0,41.0,0.0,1.0,0.0,10.0,0.0,17.0,50.0,58.536585365853654,34.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,977526,Reda Akmum,R. Akmum - 27,90.0,59.0,1.0,5.0,0.0,14.0,0.0,6.0,73.0,91.52542372881356,8.21917808219178,6.0,4.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,,6.0,4.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1048226,Teun van Grunsven,T. v. Grunsven - 4,90.0,42.0,2.0,8.0,0.0,11.0,0.0,9.0,58.00000000000001,80.95238095238095,15.517241379310342,13.0,9.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,,12.999999999999998,9.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1048428,Thijs van Leeuwen,T. v. Leeuwen - 10,74.0,25.54054054054054,0.0,2.4324324324324325,1.2162162162162162,3.6486486486486487,1.2162162162162162,14.594594594594595,45.0,95.23809523809523,32.432432432432435,12.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,14.594594594594595,14.594594594594595,0.0,2.4324324324324325,0.0,0.0,1.2162162162162162,0.0,3.6486486486486487,0.0
14056419,1758564000,2025-09-22T18:00:00+00:00,Jong PSV Eindhoven. Uit,Jong PSV Eindhoven,Uit,1886193,Zaid el Bakkali,Z. e. Bakkali - 26,16.0,33.75,0.0,5.625,0.0,5.625,0.0,5.625,39.375,83.33333333333334,14.285714285714285,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.875,16.875,0.0,5.625,0.0,0.0,0.0,0.0,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1186805,Chahid El Allachi,C. E. Allachi - 51,69.0,19.565217391304348,5.217391304347826,9.130434782608695,0.0,11.739130434782608,1.3043478260869565,10.434782608695652,36.52173913043478,86.66666666666667,28.571428571428577,11.0,7.0,4.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,,14.34782608695652,9.130434782608695,5.217391304347826,6.521739130434783,2.608695652173913,0.0,1.3043478260869565,0.0,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1509758,Denzel Kuijpers,D. Kuijpers - 19,11.0,16.363636363636363,0.0,8.181818181818182,0.0,0.0,0.0,32.72727272727273,40.90909090909091,50.0,80.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,16.363636363636363,0.0,16.363636363636363,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,73501,Danny Verbeek,D. Verbeek - 11,69.0,35.21739130434783,1.3043478260869565,1.3043478260869565,0.0,5.217391304347826,1.3043478260869565,16.956521739130434,44.34782608695652,66.66666666666666,38.23529411764706,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,50.0,5.217391304347826,5.217391304347826,0.0,1.3043478260869565,0.0,0.0,0.0,1.3043478260869565,2.608695652173913,1.3043478260869565
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1860773,Emian-Johar Semedo,E. Semedo - 17,21.0,21.428571428571427,0.0,0.0,0.0,0.0,4.285714285714286,12.857142857142856,38.57142857142857,100.0,33.33333333333333,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.571428571428571,4.285714285714286,4.285714285714286,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1418029,Genrich Sillé,G. Sillé - 7,21.0,30.0,0.0,0.0,0.0,4.285714285714286,0.0,8.571428571428571,42.857142857142854,85.71428571428571,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,0.0,4.285714285714286,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,52753,Jeffrey Fortes,J. Fortes - 22,90.0,33.0,4.0,6.0,0.0,12.999999999999998,0.0,11.0,54.0,78.78787878787878,20.37037037037037,10.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,25.0,10.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,896215,Kevin Felida,K. Felida - 6,90.0,48.0,3.0,4.0,0.0,15.0,0.0,10.0,60.0,81.25,16.666666666666664,7.0,7.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,,7.0,7.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,966676,Kévin Monzialo,K. Monzialo - 8,79.0,17.08860759493671,0.0,3.4177215189873418,1.139240506329114,4.556962025316456,1.139240506329114,13.670886075949367,38.734177215189874,86.66666666666667,35.294117647058826,10.0,8.0,2.0,2.0,1.0,2.0,2.0,0.0,8.0,3.0,37.5,11.39240506329114,9.113924050632912,2.278481012658228,2.278481012658228,1.139240506329114,2.278481012658228,2.278481012658228,0.0,9.113924050632912,3.4177215189873418
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1509970,Mees Laros,M. Laros - 33,90.0,44.0,1.0,2.0,0.0,9.0,1.0,17.0,62.99999999999999,79.54545454545455,26.984126984126988,7.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,7.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1133405,Nick de Groot,N. d. Groot - 5,90.0,24.0,1.0,7.0,1.0,8.0,0.0,12.0,48.99999999999999,79.16666666666666,24.48979591836735,11.0,7.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,7.0,4.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1088891,Pepijn van de Merbel,P. v. d. Merbel - 36,90.0,37.0,0.0,0.0,0.0,10.0,0.0,14.0,42.0,62.16216216216216,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,977526,Reda Akmum,R. Akmum - 27,85.0,37.05882352941176,1.0588235294117647,2.1176470588235294,0.0,8.470588235294118,0.0,10.588235294117647,46.58823529411765,71.42857142857143,22.727272727272723,4.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.235294117647059,3.176470588235294,1.0588235294117647,2.1176470588235294,0.0,0.0,0.0,1.0588235294117647,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,2253510,Rafi Wolters,R. Wolters - 39,8.0,11.25,0.0,0.0,0.0,0.0,0.0,22.5,22.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1048226,Teun van Grunsven,T. v. Grunsven - 4,90.0,43.0,1.0,10.0,0.0,6.0,0.0,12.0,54.0,76.74418604651163,22.22222222222222,12.0,4.0,8.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,,12.0,4.0,8.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0
14056422,1758909600,2025-09-26T18:00:00+00:00,Jong AZ Alkmaar. Thuis,Jong AZ Alkmaar,Thuis,1048428,Thijs van Leeuwen,T. v. Leeuwen - 10,90.0,33.0,1.0,5.0,0.0,6.0,1.0,12.0,50.0,84.84848484848484,24.0,10.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1867510,Bohao Wang,B. Wang - 16,27.0,30.0,0.0,6.666666666666666,0.0,3.333333333333333,3.333333333333333,16.666666666666664,40.0,66.66666666666666,41.666666666666664,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,16.666666666666664,13.333333333333332,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,0.0,0.0
14056447,1759255200,2025-09-30T18:00:00+00:00,VVV-Venlo. Uit,VVV-Venlo,Uit,1186805,Chahid El Allachi,C. E. Allachi - 51,62.0,17.419354838709676,0.0,2.903225806451613,1.4516129032258065,5.806451612903226,1.4516129032258065,14.516129032258064,36.29032258064516,66.66666666666666,40.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,40.0,7.258064516129032,5.806451612903226,1.4516129032258065,1.4516129032258065,1.4516129032258065,0.0,1.4516129032258065,2.903225806451613,7.258064516129032,2.903225806451613
